118,E' possibile installare su veicoli adibiti a servizi pubblici non di linea scritte o insegne pubblicitarie luminose?,
,1. Si,
,2. No,X
,"3. Si, solo nei casi previsti dal regolamento comunale di esercizio",
119,E' possibile installare su veicoli adibiti a servizi pubblici non di linea scritte o insegne pubblicitarie rifrangenti?,
,1. Si,
,2. No,
,"3. Si, solo nei casi previsti dal regolamento di esecuzione del codice della strada",X
120,Quanti posti possono avere al massimo le autovetture?,
,1. Nove compreso il conducente,X
,2. Sette più il conducente,
,3. Nove più il conducente,
121,Quali veicoli possono essere adibiti a servizio di noleggio con conducente per trasporto di persone?,
,1. Tutti gli autobus di linea,
,2. Le autovetture,X
,3. Tutti i veicoli a quattro ruote,
122,In base a cosa viene rilasciata la carta di circolazione dei veicoli adibiti a servizio di noleggio con conducente per trasporto di persone?,
,1. In base all'iscrizione presso la Camera di Commercio,
,2. In base al possesso del C.A.P. KB,
,3. In base all'autorizzazione comunale di esercizio,X
123,Il servizio di piazza con autovetture,
,1. É disciplinato dal solo regolamento comunale,
,2. É disciplinato dal solo Codice della Strada,
,3. È disciplinato da leggi specifiche di settore,X
124,Di norma ogni quanto devono essere sottoposti a revisione le autovetture in servizio di noleggio con conducente per trasporto di persone?,
,1. Ogni sei mesi,
,2. Ogni anno,X
,3. Ogni due anni,
125,"Le autovetture, da adibire a servizio di n.c.c. o taxi, devono essere individualmente soggetti a verifica dei requisiti di idoneità alla circolazione?",
,"1. No, se sono di tipo già omologato",
,"2. Si, anche se sono di tipo già omologato",X
,"3. No, in nessun caso",
126,Cosa si intende per “destinazione” di un veicolo?,
,1. La sua utilizzazione in base alle caratteristiche tecniche,X
,2. La sua destinazione economica,
,3. Il termine del suo viaggio,
127,Cosa si intende per “uso” di un veicolo?,
,1. La sua utilizzazione in base alle caratteristiche tecniche,
,2. La sua destinazione economica,X
,3. Il chilometraggio medio annuo,
128,"Quali sono i tipi di uso di un veicolo, come definisce il Codice della Strada?",
,1. Uso pubblico e uso privato,
,2. Uso di linea e uso non di linea,
,3. Uso proprio e uso di terzi,X
129,Come viene definito l'uso di terzi per un veicolo?,
,"1. Uso a vantaggio di persona diversa dall'intestatario della carta di circolazione, a pagamento",X
,2. Uso da parte di una persona diversa dal proprietario,
,3. Uso in base a prestito gratuito,
130,Come viene definito l'uso proprio per un veicolo?,
,1. Uso da parte del proprietario del veicolo,
,2. Uso diverso da quello di terzi,X
,3. Uso in base a prestito gratuito,
131,Come viene definito l'uso di un veicolo adibito a servizio di piazza o taxi?,
,1. Uso privato,
,2. Uso di terzi,X
,3. Uso pubblico,
132,Dove sono definiti gli usi di un veicolo che rientrano nella categoria “uso di terzi”,
,1. Nel Codice Civile,
,2. Sono definiti dalla consuetudine,
,3. Nel Codice della Strada,X
133,Come viene definito l'uso di in veicolo adibito a servizio di noleggio con conducente?,
,1. Uso proprio,
,2. Uso di terzi,X
,3. Uso pubblico,
134,Quale sanzione si applica a chi adibisce un veicolo a una destinazione o a un uso diversi da quelli indicati nella carta di circolazione?,
,1. Una sanzione amministrativa più sospensione della carta di circolazione,X
,2. Una sanzione amministrativa,
,3. Un'ammenda,
135,Quale sanzione si applica al conducente di taxi dotato di licenza che impiega in servizio un veicolo non destinato a tale uso?,
,1. Una sanzione amministrativa pecuniaria e la sospensione della carta di circolazione,X
,"2. Una sanzione amministrativa pecuniaria, ritiro della carta di circolazione e confisca del veicolo",
,3. Le sanzioni previste dai regolamenti comunali di esercizio,
136,Quale è il titolo necessario per il rilascio della carta di circolazione di un veicolo destinato ad effettuare servizio di n.c.c. per trasporto di persone?,
,1. Nessun titolo,
,2. Una autorizzazione regionale,
,3. La licenza comunale d'esercizio,X
137,"Quale sanzione si applica a chi adibisce a servizio di noleggio con conducente per trasporto di persone un veicolo (esclusi gli autobus) non destinato a tale uso?",
,1. Una sanzione amministrativa pecuniaria e la sospensione della carta di circolazione,X
,"2. Una sanzione amministrativa pecuniaria, ritiro della carta di circolazione e confisca del veicolo",
,3. Le sanzioni previste dai regolamenti comunali di esercizio,
138,"Che sanzione subisce chi, pur avendo l'autorizzazione, guida una vettura adibita al servizio di n.c.c. senza osservare le norme o le condizioni dell'autorizzazione?",
,1. Un'ammenda,
,2. Una sanzione amministrativa e sospensione della carta di circolazione,X
,3. Le sanzioni previste dai regolamenti comunali di esercizio,
139,A quale normativa fa rinvio il Codice della Strada per la disciplina del servizio di piazza con autovetture con conducente o taxi?,
,1. Alle norme seguenti del Codice della Strada e relativo regolamento,
,2. Alle leggi specifiche che disciplinano il settore (L.21/92),X
,3. Ai regolamenti comunali,
140,Quale sanzione si applica al conducente di un taxi privo della licenza comunale?,
,1. Una sanzione amministrativa,
,"2. Sanzione amministrativa pecuniaria, confisca del veicolo e sospensione della patente",X
,3. Le sanzioni previste dai regolamenti d'esercizio,
141,E' possibile utilizzare per uso proprio un'autovettura adibita a servizio di taxi?,
,"1. No, mai",
,"2. Si, con specifico nulla osta del Sindaco",
,"3. Si, fuori servizio",X
142,"In caso di acquisto in leasing di un veicolo a motore da adibire a servizi pubblici non di linea, a nome di chi esso viene immatricolato?",
,1. Del locatore,
,2. Del locatario,
,"3. Del locatore, ma si trascrive sulla carta di circolazione il nome del locatario",X
143,"In caso di acquisto in leasing di un veicolo a motore da adibire a servizi pubblici non di linea, per quale uso viene immatricolato il veicolo?",
,1. Quello indicato dal locatario sulla base del titolo amministrativo (licenza o autorizzazione),X
,2. Ad uso noleggio senza conducente,
,3. Per locazione finanziaria senza conducente,
144,"Quali sono i titoli della disponibilità giuridica di un veicolo a motore, che ne consentono l'immatricolazione e il rilascio della relativa carta di circolazione?",
,1. Proprietà,
,2. Possesso,
,"3. Proprietà, con indicazione anche di usufruttuari, acquirenti in leasing e venditori a rate",X
145,Il rilascio della carta di circolazione per un veicolo a motore da adibire ad uso terzi per servizi pubblici non di linea richiede particolari formalità?,
,1. No,
,"2. Si, il sostenimento di un esame presso l'Ufficio Periferico del Dipartimento dei Trasporti Terrestri - ex MCTC",
,"3. Si, la dimostrazione dell'esistenza del titolo amministrativo comunale",X
146,"Qual è l'età minima per poter guidare autovetture adibite a servizio di piazza o di noleggio con conducente?",
,1. Diciotto anni,
,2. Ventuno anni,X
,3.Venticinque anni,
147,Cosa serve per condurre autovetture in servizio di noleggio con conducente e taxi?,
,1.É sufficiente possedere la patente B o superiore,
,2. É necessario possedere la patente B e relativo CAP KB,X
,3. É necessario possedere la patente B o superiore e la CQC,
148,"Quanti punti possono riacquistare i titolari di CAP attraverso la frequenza ai corsi di aggiornamento ed esami, in base alle norme sulla patente a punti?",
,1. Tanti quanti necessari a riottenere la patente di guida,
,2. 6 punti,
,3. 9 punti,X
149,"Quanti punti è consentito riacquistare, attraverso la frequenza ai corsi di aggiornamento ed esami, in base alle norme sulla patente a punti?",
,1. 6 punti per tutti,
,"2. 6 punti, aumentati a 9 per titoli CAP/CQC X",X
,3. 9 punti per tutti,
150,Cosa comporta la perdita totale del punteggio dal CAP?,
,1. Il titolare deve sottoporsi a esame di idoneità tecnica per la revisione del CAP,X
,2. Il titolare deve iscriversi subito a un corso di aggiornamento,
,3. La patente viene sospesa per 30 giorni,
151,"E' consentita la breve fermata di altri veicoli per salita o discesa di persone, con il conducente presente e pronto a ripartire, nelle piazzole destinate ai taxi?",
,"1. Si, sempre",X
,2. No,
,3. Solo se esiste una specifica indicazione con cartello,
152,E' consentita la sosta di altri veicoli nelle apposite piazzole destinate al servizio taxi?,
,"1. Si, sempre",
,"2. No, e nel caso si applicano una sanzione pecuniaria e la decurtazione di due punti dalla patente",X
,3. solo se esiste una specifica indicazione con cartello,
153,"I conducenti di autovetture per il trasporto di persone in servizio pubblico di taxi o n.c.c. sono esentati dall'obbligo di indossare le cinture di sicurezza?",
,1. No,X
,2. Si,
,3. Solo durante il servizio nei centri abitati,
154,"I bambini di statura inferiore a 1,50 m che viaggiano su vetture adibite al servizio pubblico non di linea, vanno obbligatoriamente assicurati al sedile con un sistema di ritenuta?",
,1. No,
,2. Si,
,"3. No, a condizione che non occupino un sedile anteriore e siano accompagnati da almeno un passeggero di età non inferiore ad anni sedici",X
155,I conducenti di veicoli adibiti a servizio di taxi o noleggio con conducente sono autorizzati a fare uso di apparecchi radiotelefonici ovvero cuffie sonore?,
,1. No,X
,"2. Sì, sempre",
,"3. Sì, solo nei centri abitati o non durante la marcia",
156,Quale obbligo specifico ha il conducente di veicoli addetti a uso di terzi Taxi o N.C.C. rispetto a quello di veicoli addetti ad uso proprio?,
,1. Avere con sé il certificato di idoneità tecnica,
,2. Avere con sé la carta di circolazione,
,3. Avere con sé la licenza o autorizzazione comunale che lo abilita al servizio,X
157,Qual è il tasso alcolemico che non deve essere superato dai conducenti che esercitano l'attività professionale di trasporto di persone?,
,"1. Dipende dal tipo di veicolo e dal tipo di trasporto, di persone e di cose",
,2. 0 (zero) grammi per litro di sangue,X
,"3. 1,6 grammi per litro di sangue, pari a 1 litro di birra bevuto a stomaco pieno",
158,Il certificato di abilitazione professionale KB abilita anche a condurre i veicoli per i quali è necessario il certificato KA?,
,1. Sì,X
,2. No,
,3. Solo per spostamenti a vuoto,
159,Cosa distingue gli autoservizi pubblici non di linea da quelli di linea?,
,1. L'offerta riservata a particolari categorie di utenti,
,2. Le tariffe contrattabili liberamente,
,3. La non continuità e periodicità e lo svolgimento su itinerari e con orari non predeterminati,X
160,Quali sono gli autoservizi pubblici non di linea?,
,"1. Taxi, noleggio senza conducente, noleggio con conducente",
,"2. Servizio da piazza e servizio da rimessa, svolti con qualsiasi tipo di auto o motoveicolo",
,"3. Taxi e noleggio con conducente con autovettura, motocarrozzetta e veicolo a trazione animale",X
161,Chi determina le tariffe del servizio di taxi?,
,"1. La libera contrattazione tra il cliente e il vettore, entro limiti minimi e massimi comunali",
,2. I Comuni che rilasciano le licenze,X
,3. La Camera di Commercio,
162,Dove deve avvenire il prelevamento dell'utente o l'inizio del servizio di taxi?,
,1. Esclusivamente entro l'area comunale,X
,2. Entro l'area comunale o comprensoriale,
,3. Entro l'area provinciale,
163,"Dove può avvenire lo stazionamento dei veicoli adibiti a servizio di taxi, durante il servizio stesso?",
,"1. Esclusivamente su suolo pubblico, in aree specificatamente individuate",X
,2. Esclusivamente su piazze,
,3. Indifferentemente su suolo pubblico o presso apposite rimesse private,
164,Quale è lo scopo del servizio di taxi?,
,1. Soddisfa esigenze solo di trasporto individuale,
,2. Soddisfa esigenze solo di trasporto individuale o di piccoli gruppi,X
,"3. Soddisfa esigenze solo di trasporto di qualsiasi genere, anche con contratto di noleggio",
165,Dove è obbligatoria la prestazione del servizio di taxi?,
,"1. Per qualsiasi destinazione, anche esterna al limite dell'area in cui è consentito acquisire utenza",
,2. Entro l'area provinciale,
,3. Entro l'area comunale o comprensoriale,X
166,Quale Ente applica le sanzioni per l'inosservanza dell'obbligatorietà della prestazione del servizio di taxi?,
,1. Provincia,
,2. Comune,x
,3. Regione,
167,A chi è rivolto il servizio di noleggio con conducente?,
,1. Ad una utenza indifferenziata,
,2. All'utenza specifica che si deve rivolgere presso la sede del vettore,x
,3. All'utenza specifica che prenota presso le apposite aree pubbliche di stazionamento,
168,Come possono essere effettuate le prestazioni di noleggio di veicoli con conducente?,
,1. A tempo e/o a viaggio,x
,2. Solo a tempo,
,3. Solo a viaggio,
169,"Dove avviene, di norma, lo stazionamento dei mezzi addetti al servizio di noleggio con conducente?",
,1 . Presso apposite autorimesse pubbliche,
,2. Su suolo pubblico in aree specificatamente contrassegnate,
,"3. Su suolo privato, in apposite rimesse",X
170,A cosa serve l'iscrizione al ruolo dei conducenti di veicoli adibiti ad autoservizi pubblici non di linea?,
,1. A garantire la serietà e la professionalità,
,"2. Ad acquisire un requisito necessario per ottenere le licenze e le autorizzazioni necessarie all'esercizio dei servizi",X
,3. Ad evitare controlli e verifiche da parte dei Comuni,
171,Possono essere conferite licenze o autorizzazioni per autoservizi pubblici non di linea a organismi associativi?,
,"1. Sì, ma solo a società cooperative tra tassisti e noleggiatori",
,2. No,
,"3. Sì, purché costituiti tra titolari di licenza o autorizzazioni",X
172,Come viene rilasciata la licenza o l'autorizzazione ad autoservizi pubblici non di linea?,
,1. A richiesta,
,2. A seguito di denuncia di inizio attività,
,3. Tramite concorso pubblico,x
173,A quanti veicoli addetti ad autoservizi pubblici non di linea può fare riferimento una singola licenza o autorizzazione?,
,"1. A un solo taxi, a più veicoli per noleggio con conducente",
,2. A un solo taxi o veicolo per noleggio con conducente,x
,3. A più taxi o veicoli per noleggio con conducente,
174,E' possibile cumulare licenza di taxi e autorizzazione al noleggio in capo al medesimo soggetto?,
,1. Solo se non è una persona fisica,
,2. No,x
,3. Solo se esercitate coi medesimi veicoli,
175,"La prevista rimessa per autoservizio pubblico non di linea deve necessariamente essere situata nel territorio del Comune che rilascia il titolo amministrativo?",
,"1. No, è sufficiente che nel territorio comunale sia presente una sede del titolare",
,2. Sì,x
,"3. No, può però essere situata al massimo in un comune limitrofo",
176,Per quali autoservizi pubblici non di linea è necessario disporre di una rimessa propria?,
,1. Sia per il taxi che per il noleggio con conducente,
,2. Solo per taxi,
,3. Solo per noleggio con conducente,x
177,In quale dei seguenti casi le licenze e autorizzazioni possono essere trasferite a richiesta dal titolare?,
,1. Se egli l'ha ottenuta da almeno tre anni,
,2. Se egli ha raggiunto cinquantacinque anni,
,3. Se egli è divenuto inabile o inidoneo al servizio in via permanente,x
178,In quali dei seguenti casi le licenze e autorizzazioni possono essere trasferite a richiesta dal titolare?,
,1. Se egli l'ha ottenuta da almeno cinque anni,X
,2. Se egli ha raggiunto cinquantacinque anni,
,3. Se egli è divenuto inabile o inidoneo al servizio in via provvisoria,
179,In quali sei seguenti casi le licenze e autorizzazioni possono essere trasferite a richiesta del titolare?,
,1. Se egli l'ha ottenuta da almeno tre anni,
,2. Se egli ha raggiunto sessanta anni,X
,3. Se egli è divenuto inabile o inidoneo al servizio in via provvisoria,
180,"In caso di trasferimento della licenza o dell'autorizzazione da parte di un titolare, quanto tempo deve trascorrere prima che egli possa riottenerne altra?",
,1. Tre anni,
,2. Non può riottenerne un'altra,
,3. Cinque anni,x
181,I titolari di licenza taxi possono farsi sostituire alla guida del taxi?,
,"1. Sì, sia temporaneamente che definitivamente",
,2. Solo temporaneamente e per specifici motivi,x
,3. Solo per incarichi sindacali,
182,I veicoli adibiti a servizio di taxi possono circolare e sostare liberamente?,
,1. Sì,
,2. Secondo quanto stabilito dai regolamenti comunali e dal codice della strada,X
,3. Esclusivamente secondo quanto stabilito dal codice della strada,
183,"Nel servizio taxi, da dove deve avvenire la partenza del veicolo per il prelevamento dell'utente o per l'inizio del servizio?",
,1. Sempre e soltanto dal territorio del Comune che ha rilasciato la licenza,x
,"2. Può avvenire anche nel territorio di altri comuni appartenenti al comprensorio, se consentito",
,3. Non esistono obblighi in proposito,
184,"Nel servizio taxi, è necessario l'assenso del conducente per destinazioni esterne al territorio comunale o comprensoriale?",
,1. Solo in servizio notturno,
,"2. Sì, sempre",x
,"3. No, il servizio è obbligatorio se l'utente è già salito a bordo",
185,Nel servizio di noleggio con conducente con autovettura è possibile sostare in posteggio di stazionamento su suolo pubblico?,
,"1. No, è sempre obbligatorio sostare presso la propria rimessa",
,"2. Sì, si può liberamente circolare e sostare come i taxi",
,"3. Sì, se nel comune non viene esercitato il servizio taxi",X
186,Nel servizio di noleggio con conducente con autovettura si possono usare corsie preferenziali per taxi e autobus e altre facilitazioni previste per i servizi pubblici?,
,1. No,
,2. Sì,X
,3. Solo se espressamente indicato in appositi cartelli,
187,Dove vengono effettuate le prenotazioni di trasporto nel servizio di noleggio con conducente con autovettura?,
,1. Presso la sede municipale,
,2. Presso la rimessa o la sede del vettore,X
,3. Presso appositi spazi pubblici,
188,"In che caso i veicoli da n.c.c. possono essere autorizzati allo stazionamento su suolo pubblico dal Comune, se qui non è esercito il servizio di taxi?",
,1. Se stazionano su aree pubbliche destinate al servizio taxi,X
,2. Se stazionano su aree pubbliche in cui sia consentita la sosta,
,3. In nessun caso,
189,Cosa caratterizza le autovetture adibite al servizio di taxi rispetto a quelle adibite al servizio di noleggio con conducente?,
,1. L'obbligo di essere munite di tassametro omologato,X
,2. L'obbligo di essere attrezzate con dispositivi antinquinamento,
,3. L'obbligo di avere quattro porte,
190,E' sempre sufficiente il tassametro omologato per indicare la tariffa da pagare nel servizio di taxi?,
,"1. No, se esistono eventuali supplementi questi devono essere indicati in apposito avviso sul cruscotto",x
,2. Sì,
,"3. No, è necessario fare un preventivo al momento della partenza",
191,Per le autovetture immatricolate per servizio taxi è sempre necessario esporre sul tetto il contrassegno luminoso con la scritta “taxi”?,
,"1. No, possono esserne esentate nei comuni di minore dimensione",
,"2. No, è facoltà a discrezione del conducente",
,"3. Sì, è sempre obbligatorio",X
192,Come vengono contraddistinte le autovetture adibite ai servizi di taxi?,
,1. Da un numero d'ordine assegnato dal Comune,x
,2. Da un nome in codice seguito da un numero,
,3. Da un simbolo diverso per ciascuna vettura,
193,Le autovetture adibite al servizio taxi devono esporre la scritta “servizio pubblico”?,
,"1. No, è sufficiente il contrassegno luminoso",
,"2. Sì, in apposita targa con scritta in nero",x
,"3. Sì, deve essere dipinta sulla fiancata destra",
194,"Quale contrassegno particolare devono esporre le autovetture adibite al servizio di noleggio con conducente?",
,"1. Un contrassegno luminoso, posto sul tetto, con la scritta NCC",
,2. Un contrassegno con la scritta “noleggio” all'interno del parabrezza e del lunotto,x
,3- La scritta “noleggio” dipinta sulla fiancata,
195,Quale targa particolare devono esporre le autovetture adibite al servizio di noleggio con conducente?,
,"1. Una posteriore, inamovibile, con dicitura “NCC”, numero progressivo e stemma comunale",X
,"2. Una anteriore, con dicitura “NCC”",
,3. Nessuna targa oltre a quella di immatricolazione,
196,A favore di chi deve essere effettuato il servizio di taxi?,
,1 . Del trasportato,x
,2. Di chiunque intenda far prelevare e trasportare altre persone,
,3. Del trasportato anche con prenotazione per servizi periodici o continuativi,
197,Come si determina la tariffa del servizio taxi?,
,1. A tempo,
,2. A distanza,
,"3. A base multipla (tempo e distanza) in servizio urbano, a distanza in servizio extraurbano",X
198,Il servizio di noleggio con conducente è soggetto a tariffa predeterminata?,
,"1. Sì, con tariffa unica chilometrica obbligatoria",
,"2. No, il corrispettivo è contrattabile senza limiti",
,"3. Sì, con tariffe chilometriche minime e massime entro cui si può contrattare il corrispettivo",X
199,Quale organo determina i criteri per la definizione delle tariffe minime e massime per i servizi di noleggio con conducente?,
,1. Il Ministero delle Infrastrutture e dei Trasporti,X
,2. Il Comune,
,3. La Regione,
200,In quali comuni può essere consentito svolgere il servizio di taxi con autovetture immatricolate per servizio di noleggio con conducente?,
,1. Quelli in cui il Comune ha liberamente regolamentato in tal modo,
,"2. Quelli di minore dimensione, individuati dalla Camera di Commercio su parere dell'Ufficio Periferico del Dipartimento dei Trasporti Terrestri - ex MCTC",x
,3. Nessun Comune,
201,In quali comuni può esservi esonero dal dotare le autovetture addette al servizio taxi dell'apposito tassametro omologato?,
,1. Quelli in cui il Comune ha liberamente regolamentato in tal modo,
,"2. Quelli di minore dimensione, individuati dalla Camera di Commercio su parere dell'Ufficio Periferico del Dipartimento dei Trasporti Terrestri - ex MCTC",x
,3. Nessun Comune,
202,"Le vetture addette al servizio taxi possono avere scritte e stemmi identificativi dell'azienda esercente e del Comune di appartenenza, posti sulle fiancate?",
,"1. No, solo nella parte posteriore",
,"2. Sì, purché previsto dal regolamento comunale",X
,"3. Sì, sono sempre ammessi",
203,"Le tariffe minime e massime per il n.c.c. con autovetture tengono conto anche dei tempi di sosta, pedaggi autostradali, tasse di transito, aria condizionata, ecc.?",
,"1. No, tali costi sono esclusi e conteggiati a parte dal singolo noleggiatore",x
,"2. Sì, e non possono essere sommati all'importo contrattato oltre il limite massimo",
,"3. Sì, per una percentuale media, superata la quale possono essere sommati all'importo contrattato",
204,Cosa distingue i servizi di trasporto pubblici non di linea da quelli di linea?,
,1. La mancanza di tariffe approvate e obbligatorie,
,2. L'effettuazione subordinata alla effettiva domanda di trasporto,x
,3. La possibilità di sospendere il servizio senza alcuna autorizzazione,
205,I servizi di trasporto pubblico non di linea possono presentarsi in forme concorrenziali al trasporto pubblico di linea?,
,"1. Sì, non esistono divieti",
,"2. No, la loro funzione è definita dalla legge come integrativa e complementare ai servizi di linea",x
,"3. Sì, ma solo a condizione che l'esercente dei servizi di linea non faccia opposizione",
206,Il servizio taxi ha il solo scopo di soddisfare le richieste di trasporto individuali?,
,"1. Sì, se il trasporto viene richiesto da più persone si tratta di noleggio",
,"2. No, il trasporto può essere richiesto anche da piccoli gruppi",x
,"3. Sì, è vietato imbarcare persone con la diversa destinazione",
207,Il servizio taxi ha obblighi particolari relativi al prelevamento dell'utente o all'inizio del servizio?,
,"1. Sì, essi devono avvenire con partenza dal territorio del Comune che ha rilasciato la licenza",x
,2. No,
,"3. Sì, essi devono avvenire unicamente entro il territorio del Comune che ha rilasciato la licenza",
208,La prestazione del servizio taxi ha obblighi particolari in relazione al territorio interessato dallo spostamento?,
,1. No,
,"2. Sì, il trasporto non può essere rifiutato all'interno del Comune che ha rilasciato la licenza",X
,"3. Sì, il trasporto non può essere rifiutato in nessun caso",
209,Da chi può essere svolto il servizio taxi?,
,1. Dagli iscritti al registro dei mestieri girovaghi art. 121 TULPS,
,2. Dai titolari di licenza di esercizio di autorimessa art. 86 TULPS,
,3. Dai titolari di licenza specifica per l'esercizio di servizio pubblico non di linea,X
210,Dove può essere prelevato l'utente che ha prenotato un servizio di noleggio con conducente?,
,1. Solo presso la rimessa o sede del vettore,
,"2. In qualsiasi punto, purché interno al territorio comunale",
,"3. In qualsiasi punto esterno alla sede o rimessa, purché la prenotazione sia disponibile nel veicolo",X
211,Il servizio di autonoleggio con conducente ha obblighi particolari in relazione all'inizio del servizio?,
,1. No,
,"2. Sì, l'inizio del servizio deve avvenire con partenza dalla rimessa posta nel territorio del Comune che ha rilasciato l'autorizzazione",X
,"3. Si, l'inizio del servizio deve avvenire con partenza all'interno del territorio comunale",
212,Da chi può essere svolto il servizio di autonoleggio con conducente?,
,1. Dagli iscritti al registro dei mestieri girovaghi art. 121 TULPS,
,2. Dai titolari di licenza di esercizio di autorimessa art. 86 TULPS,
,3. Dai titolari di autorizzazione specifica per l'esercizio di servizio pubblico non di linea,X
213,"La sostituzione alla guida di un titolare di licenza o autorizzazione all'esercizio di servizi pubblici non di linea deve essere autorizzata da qualche Ente?",
,"1. Sì, deve essere autorizzata dal Comune che ha rilasciato la licenza o l'autorizzazione",X
,"2. No, è sufficiente una comunicazione all'Ufficio Periferico del Dipartimento dei Trasporti Terrestri - Ufficio Motorizzazione Civile",
,"3. No, è sufficiente tenere a bordo del veicolo copia del contratto di assunzione a tempo determinato",
214,Qual è l'autorità che consente il rinnovo e il trasferimento di titolarità delle licenze taxi e delle autorizzazioni per il servizio di noleggio con conducente?,
,1. Regione,
,2. Provincia,
,3. Comune,X
215,Qual è l'autorità che rilascia le autorizzazioni per il servizio di noleggio con conducente?,
,1. Regione,
,2. Provincia,
,3. Comune,X
216,Qual è l'autorità che rilascia le licenze per il servizio taxi?,
,1. Regione,
,2. Provincia,
,3. Comune,X
217,Quale ente determina le tariffe per il servizio di noleggio con conducente?,
,"1. Il Comune sulla base dei criteri indicati dal Ministero delle Infrastrutture e dei Trasporti per la determinazione di una tariffa chilometrica minima e massima",X
,"2. Nessuno, la tariffa varia tra un minimo e un massimo calcolati dal noleggiatore con criteri statali",
,3. La Provincia,
218,Quale ente determina le tariffe per il servizio taxi?,
,1. Il Comune,X
,2. La Camera di Commercio,
,3. La Provincia,
219,"Nei Comuni dove non esiste servizio di taxi, i veicoli adibiti al servizio di noleggio con conducente possono sostare su aree pubbliche?",
,"1. Sì, purché siano dipinti di bianco come i taxi",
,"2. No, in nessun caso",
,3. Solo se autorizzati dal Comune e su aree ben determinate,X
220,"La sosta dei veicoli in servizio di n.c.c. presso stazioni ferroviarie, se consentita dal Comune, è possibile nelle stesse aree destinate ai taxi?",
,1. Sì,
,"2. No, le aree devono essere ben distinte da quelle dei taxi",X
,"3. No, le aree devono essere distanziate di almeno 300 metri",
221,"Nei Comuni dove esiste il servizio di taxi, i veicoli adibiti al servizio di noleggio con conducente possono sostare su aree pubbliche?",
,"1. Sì, purché siano dipinti di bianco come i taxi",
,"2. No, in nessun caso",
,"3. Sì, solo in aree determinate, presso le stazioni ferroviarie, in attesa di propri clienti muniti di prenotazione effettuata presso la rimessa",X
222,Quale autorità determina i criteri per il calcolo annuale delle tariffe per il servizio taxi?,
,1. Comune,X
,2. Miistero delle Infrastrutture e dei Trasporti,
,3. Provincia,
223,Quale autorità determina le modalità di turnazione per l'esercizio del servizio taxi?,
,1. Il Comune,X
,"2. Nessuna, la turnazione viene concordata direttamente tra gli operatori",
,3. La Regione,
224,L'iscrizione al ruolo dei conducenti dei veicoli adibiti a servizi pubblici non di linea è necessaria per i dipendenti di ditte autorizzate a svolgere servizi di n.c.c.?,
,1. Solo per i dipendenti di ruolo,
,2. Solo per i dipendenti a tempo indeterminato,
,3. Anche per i dipendenti a tempo determinato in sostituzione temporanea di altri dipendenti,X
225,Per garantire la sicurezza della circolazione ed evitare incidenti è necessario,
,1. Controllare periodicamente che la frenatura sia equilibrata per evitare sbandamenti,X
,2. Accertarsi del corretto funzionamento del condizionatore d'aria,
,3. Controllare periodicamente lo stato del ferodo del disco dei feni,
226,"Chi guida un veicolo ad elevate prestazioni, deve:",
,"1. Guidare sempre al centro della strada, senza però superare la striscia di mezzeria",
,"2.Montare trombe bitonali per essere sentito più agevolmente, usandole solo fuori dai centri abitati",
,"3. Dare di norma precedenza nei crocevia anche ai veicoli lenti, qualora questi provengano da destra",x
227,"In caso di incidente stradale, il conducente:",
,1. Deve rilevare tutti gli elementi utili per la ricostruzione dell'esatta dinamica dell'incidente,X
,2.Se ha torto deve prendere le generalità dell'altro conducente; se ha ragione non occorre,
,"3. Se vi sono danni solo alle cose, deve soltanto prendere i numeri di targa dei veicoli coinvolti",
228,Il conducente coinvolto in un incidente stradale con danni a persone:,
,"1. Ha l'obbligo di fermarsi e soltanto se è un medico o un infermiere diplomato, prestare l'assistenza occorrente alle persone investite",
,2. Ha soltanto l'obbligo di fermarsi e di fornire le proprie generalità al conducente dell'altra vettura,
,3. Ha l'obbligo di fermarsi e di prestare l'assistenza occorrente alle persone investite,X
229,"Allorchè si è coinvolti in un incidente stradale, è obbligatorio soccorere gli infortunati:",
,1. Caricando comunque ogni ferito su un'autovettura per portarlo al PRONTO SOCCORSO,
,2. Soltanto se si è diretti responsabili dell'incidente,
,"3. Sempre, ma solo basandosi su conoscenze di primo soccorso",X
230,Dopo un incidente stradale occorre:,
,1. Collocare subito il veicolo sul marciapiede,
,2. Presentare in ogni caso denunzia al più vicino Commissariato di Polizia,
,"3. Allontanare al più presto ove possibile il veicolo, spostandolo fuori dalla carreggiata",X
231,"In caso di incidente, si deve segnalare il pericolo ai veicoli che sopraggiungono:",
,1. Solo se l'incidente è avvenuto su strada extraurbana priva di illuminazione,
,"2. Fuori dai centri abitati con l'apposito segnale di veicolo fermo, se si ingombra la carreggiata",x
,"3. Mai, se l'incidente è avvenuto in un centro abitato illuminato",
232,Soccorrere un infortunato della strada:,
,1.E' un dovere in caso di incidente stradale,x
,2. E' solo un obbligo morale,
,3. E' obbligatorio solo se il ferito è in gravissime condizioni,
233,"Allorchè si è coinvolti in un incidente stradale, è sempre obbligatorio soccorrere gli infortunati:",
,1. Soltanto quale atto umanitario non prescritto,
,"2. Evitando ogni prestazione inadeguata o controproducente,chiedendo invece l'intervento sanitario",x
,3. Segnalando al primo posto di pronto soccorso che si incontra il luogo dove è avvenuto l'incidente,
234,Soccorrere un infortunato della strada:,
,1. E' solo obbligo morale,
