,2. non riportano i confini provinciali ma solo regionali e nazionali,
,"3. compendiano, di solito, i collegamenti stradali con gli altri modoi di trasporto",x
377,Gli elementi di una carta stradale,
,1. possono essere riconosciuti attraverso la legenda integrata nella carta stessa,x
,2. possono essere riconosciuti attraverso la consultazione dell'edizione annuale della legenda dei simboli pubblicata dall'igm (istituto geografico militare),
,"3. non sono riportati, normalmente, nella legenda in quanto essa elenca solo i tipi di strada",
378,Il fattore di scala di una carta stradale,
,"1. va individuato manualmente, rapportando la misura rilevata sulla carta con quella reale",
,2. è indicato nella legenda integrata nella carta stessa,x
,3. è uguale per tutte le carte stradali nazionali,
379,Una linea tratteggiata su una carta stradale può indicare,
,1. strada interrotta a tratti,
,2. una linea di confine di regione,x
,3. una strada sconnessa,
380,Un fattore di scala 1:1000 sta ad indicare che,
,1. 1 cm letto sulla carta equivale a 1 mt reale,
,2. 1 cm letto sulla carta equivalgono a 10 mt reali,x
,3. 1 mt letto sulla carta equivale a 10 cm reali,
381,Un fattore di scala 1:1000 sta ad indicare che,
,1. 1 cm letto sulla carta equivale ad 1 km reale,
,2. 1 mm letto sulla carta equivale a 10 mt reali,
,3. 1 mm letto sulla carta equivale ad 1 mt reale,x
382,La lettura delle distanze su una carta stradale,
,"1. si effettua solo con un righello, tenendo conto del fattore di scala",
,2. può essere effettuata utlizzando i capisaldi distanziomentrici,x
,"3. non può essere effettuata con il righello, pur tenendo conto del fattore di scala",
383,La lettura delle distanze su una carta stradale,
,1. può essere effettuata con il righello non tenendo conto del fattore di scala,
,2. può essere effettutata con il righello dividendo la misura rilevata per il fattore di scala,
,3. può essere effettutata con il righello moltiplicando la misura rilevata per il fattore di scala,x
384,Le distanze su una carta stradale,
,"1. non sono indicate e vanno rilevate manualmente, tenendo conto del fattore di scala",
,"2. sono indicate anche tra i capisaldi principali (c.d. ""cavalieri"")",x
,3. vanno sempre rilevate tramite la legenda integrata nella carta stradale,
385,Dalla lettura della carta stradale è possibile,
,"1. individuare strade ""panoramiche""",x
,2. individuare se sono presenti lavori in corso su una strada,
,3. verificare la presenza di animali selvatici lungo il percorso,
386,Dalla lettura della carta stradale,
,"1. è possibile individuare eventuali pendenze, perché sono riportate le quote altimetriche",x
,"2. non è possibile individure le strade in pendenza, perché la carta stradale è una rappresentazione piana del territorio",
,"3. non è possibile distingure una strada statale da un'autostrada, perché hanno la stessa rappresentazione grafica",
387,Nella scelta del percorso stradale,
,1. si deve sempre scegliere il percorso più breve in termini di distanza,
,2. si deve sempre scegliere il percorso più breve in termini di tempo,
,3. si deve scegliere il percorso economicamente più conveniente,x
388,Sulla carta stradale della nazione,
,1. sono indicate solo le autostrade che collegano i capoluoghi di regione,
,2. sono indicate solo le strade che collegano i capoluoghi regionali e provinciali,
,3. sono indicate anche le strade che collegano i comuni di una singola provinicia,x
389,Sulla carta stradale,
,1. non sono indicati gli svincoli autostradali,
,2. sono indicati anche gli svincoli autostradali,x
,3. sono indicati solo gli svincoli autostradali delle città di interesse artistico,
390,Sulla carta stradale,
,1. non sono mai indicati i luoghi di interesse turistico,
,2. possono essere indicati anche i luoghi di interesse turistico,x
,"3. sono indicati, generalmente, solo i luoghi di interesse artistico ma non storico",
391,Il titolare che abbia trasferito una licenza taxi,
,"1. può ottenerna una nuova mediante concorso, trascorsi tre anni dal trasferimento della prima",
,"2. può ottenerna una nuova mediante concorso, trascorsi cinque anni dal trasferimento della prima",x
,3. non può più riottenere una licenza taxi,
392,Il titolare che abbia trasferito una licenza taxi,
,"1. può ottenerna una nuova mediante trasferimento, trascorsi dieci anni dal traserimento della prima",
,2. può riottenere una licenza taxi solo mediante nuovo concorso,
,"3. può ottenerna una nuova mediante trasferimento, trascorsi cinque anni dal trasferimento della prima",x
393,In caso di morte del titolare della licenza,
,1. la licenza può essere trasferita ad un erede,x
,2. la licenza decade,
,3. la licenza deve essere riassegnata ad altro soggetto dal comune che l'ha rilasciata,
394,In caso di morte del titolare della licenza,
,1. la licenza è sospesa,
,2. la licenza può essere traferita entro due anni ad altro soggetto designato dagli eredi,x
,3. la licenza decade,
395,La licenza taxi può essere trasferita,
,1. quando il titolare abbia raggiunto il sessantacinquesimo anno d'età,
,2. quando il titolare abbia raggiunto il sessantesimo anno d'età,x
,3. quando siano trascrosi tre anni dalla data di assegnazione,
396,In caso di morte del titolare della licenza,
,"1. gli eredi, se minori, non possno farsi sostituire alla guida",
,"2. gli eredi, se minori, possono essere sostituiti alla guida fino al raggiungimento della maggiore età",x
,"3. gli eredi, se minori, devono obbligatoriamente trasferire temporaneamente la licenza fino al raggiungimento della maggiore età",
397,Il titolare di licenza taxi può essere sostituito alla guida,
,1. mai,
,2. nel caso di incarichi a tempo pieno sindacali o pubblici elettivi,x
,3. per un periodo di ferie non superiore a quindici giorni,
398,Il titolare di licenza taxi può essere sostituito alla guida,
,"1. ogni qualvolta lo richieda, per un numero massimo di 60 giorni l'anno",
,2. per un periodo di ferie non superiore a quindici giorni,
,3. per sospensione o ritiro temporaneo della patente di guida,x
399,Il titolare di licenza taxi può essere sostituito alla guida,
,1. da soggetto titolare di solo patente di guida e kb,
,2. da soggetto titolare di kb e di iscrizione al ruolo presso la cciaa,x
,3. da soggetto in possesso della sola patente di guida e dei requisiti morali richiesti,
400,Il titolare di licenza taxi può essere sostituito alla guida,
,1. per inabilità temporanea,x
,2. per aspettativa,
,3. per un periodo di ferie non superiore a quarantcinque giorni,
401,Un veicolo ncc può essere condotto,
,"1. da soggetto in possesso solo di patente b e kb, in quanto l'iscrizione al ruolo è del titolare dell'autorizzazione",
,2. solo dal titolare dell'autorizzazione,
,"3. da soggetto in possesso di patente b, kb ed iscrizione al ruolo",x
402,Le modalità di svolgimento del servizio taxi,
,"1. sono stabilite dalle regioni, con legge regionale",
,"2. sono stabilite dalle province, con determinazioni dirigenziali",
,"3. sono stabilite dal comune, con regolamento comunale",x
403,La prestazione del servizio taxi,
,"1. è obbligatoria, a meno che la vettura sia già stata impegnata",x
,"2. non è obbligatoria, anche all'interno del comune che ha rilasciato la licenza",
,3. è facoltativa in ogni caso,
404,La prestazione del servizio taxi,
,1. è facoltativa per destinazioni oltre il limite comunale,x
,2. è sempre obbligatoria,
,3. può essere rifiutata a discerzione del tassista,
405,Trovando oggetti dimenticati da utenti all'interno del taxi,
,1. se ne può acquisire il possesso,
,"2. il tassista è tenuto a consegnarlo, entro trenta giorni, alla polizia stradale",
,"3. il tassista è tenuto, entro 24 ore, a consegnarli all'apposito ufficio del comune",x
406,Il conducente del taxi o ncc,
,"1. può superare, sulle corsie preferenziali, il limite di velocità per raggiungere nel più breve tempo possibile la destinazione",
,"2. può superare, tenuto conto della tolleranza ammessa, il peso massimo consentito indicato sulla carta di circolazione per il carico di bagagli",
,3. deve comunque rispettare le norme di circolazione imposte dal codice della strada,x
407,Il conducente del taxi,
,1. non può mai interrompere la corsa,
,2. può interrompere la corsa per causa di forza maggiore,x
,3. può interrompere la corsa se la stessa si potrae oltre l'orario di servizio,
408,"Il conducente del taxi, nel caso di interruzione della corsa per causa di forza maggiore",
,1. può chiedere che gli sia pagata l'intera corsa,
,"2. deve farsi pagare l'importo segnato sul tassamentro, con gli eventuali supplementi, al momento dell'interruzione",x
,3. deve richiedere una vettura sostitutiva per completare la corsa,
409,"Nel servzio taxi, è richiesto il supplemento",
,"1. per il trasporto di cani, anche se di ausilio per disabili",
,2. per il trasporto di animali domestici,x
,3. per il trasporto di bambini,
410,Il tariffario nel servizio taxi,
,1. deve essere reso visibile all'utenza,x
,2. non è necessario renderlo visibile all'utenza perché il tassametro è omologato,
,"3. è visionabile solo presso gli appositi uffici comunali, in caso di reclamo",
411,La tarriffa a base multipla,
,"1. se il taxi è in movimento non tiene conto del tempo, ma solo della distanza",
,"2. se il taxi è in movimento non tiene conto delò tempo, ma solo della distanza",
,"3. se il taxi è in movimento, si basa comuqnue sui due parametri tempo e distanza",x
412,La tariffa a base multipla,
,"1. prevede uno scatto ""iniziale"" alla partenza di importo fissato dal comune",x
,"2. non prevede uno scatto ""iniziale""",
,3. può essere applicata anche per le corse extraurbane,
413,Nel servizio ncc,
,1. il foglio di servizio può essere tenuto presso la rimessa,
,2. è obbligatorio avere a bordo il foglio di servizio,x
,3. è obbligatorio avere a bordo le tariffe a forcella da applicare,
414,Il foglio di servizio nel servizio ncc,
,1. deve essere conservato presso la rimessa solo per la durata della prestazione,
,2. può essere cumulativo se è riferito a più prestazioni nella stessa giornata,
,3. deve sempre essere tenuto a bordo dal conducente,x
415,Il foglio di servizio nel servizio ncc contiene tra l'altro,
,1. i numeri di telefono dei servizi d'emergenza,
,"2. orario di inizio servizio, destinazione e orario di fine servizio",x
,3. le tariffe a forcella da applicare per il servizio,
416,Il foglio di servizio nel servizio ncc contiene tra l'altro,
,1. il numero di targa del veicolo,x
,2. l'importo fatturato per la prestazione,
,3. le località ove verranno effettuate le soste intermedie per i rifornimenti,
417,"La tariffa a forcella nel servizio ncc tiene conto, tra l'altro",
,1. dei pedaggi autostradali,
,2. del costo di ammortamento del veicolo,x
,3. del supplemento per l'aria condizionata,
418,"La tariffa a forcella nel servizio ncc tiene conto, tra l'altro",
,1. delle tasse di transito,
,2. del costo del personale di guida,x
,3. del supplemento bagagli,
419,Gli oli lubrificanti sono classificati in base,
,1. alla densità,
,2. al peso specifico,
,3. alla viscosità,x
420,La viscosità di un olio lubrificante,
,1. diminuisce con l'aumentare della temperatura,x
,2. è indipendente dalla temperatura,
,3. aumenta con l'aumentare della temperatura,
421,Le caratteristiche di viscosità di un olio lubrificante richieste per un veicolo,
,1. sono riporatate alla pag. 3 della carta di circolazione,
,2. sono generalmente indicate dal costruttore nel libretto d'uso e manutenzione,x
,"3. si differenziano solo per motore diesel o benzina, indipendentemente da altri fattori",
422,In zone climatiche con climi freddi,
,1. è opportuno utilizzare oli meno fluidi (gradazione sae più alta),
,"2. si può utilizzare olio lubrificante con gradazione sae ""standard""",
,3. è opportuno utilizzare oli più fluidi (gradazione sae più bassa),x
423,Un olio lubrificante a bassa viscosità a freddo,
,1. migliora l'avviamento del motore a freddo,x
,2. migliora le prestazioni del motore a caldo,
,3. peggiora l'avviamento del motore a freddo,
424,Gli oli lubrificanti per il motore e per la scatola del cambio,
,1. hanno le medesime caratteristiche,
,2. hanno caratteristische diverse,x
,3. si differenziano per il peso specifico,
425,Gli oli lubrificanti multigrado,
,1. possono essere utilizzati per tutte le stagioni,x
,2. possono essere utilizzati solo in inverno,
,3. generalmente si utilizzano nella stagione estiva,
426,Per i motori diesel sono più adatti,
,1. oli lubrificanti a bassa viscosità,
,2. oli lubrificanti a più alta viscosità,x
,3. qualsiasi tipo di olio purchè rechi la marcatura sae,
427,La specifica sae 20w/50,
,1. indica anche le caratteristiche di viscosità a freddo,x
,2. è riferita ad un olio lubrificante unigrado,
,3. può essere utilizzato in inverno solo se non si superano 20 gradi di temperatura esterna,
428,Per i motori a benzina sono più adatti,
,1. oli lubrificanti a più bassa viscosità,x
,2. oli lubrificanti ad alta viscosità,
,3. qualsiasi tipo di olio lubrificante purchè rechi la marcatura sae,
429,La specifica sae 10w/40,
,1. è riferità ad un olio lubrificante multigrado,x
,2. è utilizzabile solo per temperature esterne comprese tra 10 e 40 gradi,
,3. è riferita ad un olio lubrificante unigrado,
430,Un olio sae 10w/40,
,1. è più fluido a bassa temperatura rispetto ad un olio sae 5w/30,
,2. è meno fluido a bassa temperatura rispetto ad un olio sae 5w/30,x
,3. ha fluidità indipendente dalla temperatura,
431,L'olio lubrificante usato,
,1. ha colore più scuro di uno nuovo,x
,"2. si presenta, al tatto, più denso di un olio nuovo",
,3. svolge meglio la funzione di lubrificazione,
432,L'olio lubrificante,
,1. serve anche a ridurre l'attrito tra pistoni e cilindri,x
,2. non limita l'usura delle superifici che lubrifica,
,3. aumenta l'attrito tra gli ingranaggi e le parti metalliche a contatto per migliorare le prestazioni,
433,L'olio lubrificante,
,1. deve essere sostituito periodicamente secondo le indicazioni del costruttore del veicolo,x
,2. deve essere sostituito ad ogni cambio di stagione,
,3. deve essere sostituito secondo le indicazioni riportate sulla carta di circolazione,
434,La viscosità di un olio lubrificante,
,1. è riportata sulla carta di circolazione,
,2. è misurata con il numero sae,x
,3. non varia in funzione della temperatura,
435,L'olio lubrificante multigrado,
,"1. è individuato, per esempio, dalla specifica sae40",
,2. è più stabile al variare della temperatura,x
,3. ha la medesima viscosità sia a freddo che a caldo,
436,L'olio lubrificante,
,1. in inverno deve essere additivato con liquido antigelo,
,"2. se di tipo minerale, non può contenere additivi chimici",
,3. può contenere additivi chimici,x
437,Periodicamente è necessario verificare il livello dell'olio lubrificante,
,1. nella vaschetta di espansione ove sono presenti le indicazioni del minino e del massimo,
,2. tramite l'asta graduata nel vano motore,x
,3. tramite l'indicatore di pressione presente sul cruscotto,
438,Un eccessivo consumo di olio lubrificante,
,1. può dipendere dalla mancanza di liquido refrigerante che surriscalda il motore,
,2. può dipendere dalla fasce elastiche usurate,x
,3. dipende principalmente dallo stile di guida,
439,Il controllo del livello dell'olio lubrificante,
,1. si effettua con motore acceso ed a caldo,
,2. si effettua a motore fermo da diversi minuti econ il veicolo in leggera pendenza,
,2. si effettua a motore fermo da diversi minuti ed in piano,x
440,Peridicamente è necessario sostituire,
,1. l'olio lubrificante ed il relativo filtro secondo le indicazioni riportate sulla carta di circolazione,
,"2. solo l'olio lubrificante in quanto il filtro, dopo il rodaggio, non accumula più residui",
,3. l'olio ed il relativo filtro secondo le istruzioni fornite dal costruttore del veicolo,x
441,Un abbassamento della pressione dell'olio lubrificante,
,1. può dipendere dalla bassa temperatura esterna,
,2. può dipendere da tubazioni rotte o intasate,x
,3. non può dipendere dal filtro dell'olio instasato,
442,Un abbassamento della pressione dell'olio lubrificante,
,1. può essere dovuto ad un guasto alla valvola limitatrice della pressione,x
,2. non dipende da livello dell'olio insufficiente in quanto la pressione dipende dal solo funzionamento della pompa,
,3. non provoca alcun danno al motore,
443,L'emissione di fumo grigio/nero dallo scarico di un motore diesel può dipendere,
,1. da un difetto del sincronizzatore che provoca attrito nel cambio,
,2. da una perdita dalla tubazione dell'olio lubrificante,
,3. errata taratura della pompa di iniezione,x
444,L'emissione di fumo grigio/nero dallo scarico di un motore diesel può dipendere,
,1. dalla scintilla delle candele che non accende efficacemente la miscela aria combustubile,
,2. da iniettori del gasolio inefficienti,x
,"3. dalla presenza, sulle gurnizioni ad attrito della frizione, di olio che viene bruciato nella combustione",
445,L'emissione di fumo grigio/nero dallo scarico di un motore diesel può dipendere,
,1. dal filtro dell'aria sporco/intasato,x
,2. da perdita di liquido refrigerante dal radiatore,
,3. da mancanza di tenuta del tappo dell'olio che filtra nei cilindri,
446,L'emissione di fumo grigio/bianco dallo scarico di un motore diesel può dipendere,
,1. dalla guarnizione della testa cilindri deteriorata,x
,2. dalla perdita di liquido refrigerante da un manicotto di raccordo dell'impianto di raffreddamento,
,3. dalla inefficiente taratura degli iniettori da cui filtra l'olio lubrificante nei cilindri,
447,La frizione che slitta può dipendere,
,1. dalla mancanza di olio nella scatola del cambio,
,2. dalla inefficienza della molla spingidisco,x
,3. dal sincronizzatore del cambio inefficiente,
448,La frizione che slitta può dipendere,
,1. guarnizioni d'attrito usurate o sporche di grasso,x
,2. dalla mancanza di tenuta delle fasce elastiche,
,3. dalla insufficiente pressione nell'impianto di lubrificazione,
449,Un malfunzionamento del motore,
,1. può essere dovuto al filtro del combustibile intasato,x
,2. può dipendere da insufficiente pressione nel circuito di riscaldamento,
,3. non può dipendere dal circuito di alimentazione che è chiuso,
450,Un'autovettura può contenere al massimo,
,1. otto persone escluso il conducente,x
,2. otto persone compreso il conducente,
,3. nove persone escluso il conducente,
451,Una motocarrozzetta è,
,1. un veicolo della categoria internazionale m1,
,2. un motoveicolo per trasporto di persone con tre posti al massimo,x
,3. un motocarro per trasporto persone con 4 ruote simmetriche,
452,Il numero massimo di posti di un'autovettura in circolazione,
,1. è indicato sul libretto d'uso rilasciato dal costruttore,
,"2. è, in ogni caso, pari nove",
,3. è indicato sulla carta di circolazione,x
453,Nel sistema di raffreddamento a liquido,
,1. il raffreddamento avviene cedendo calore all'esterno tramite interposizione di un liquido a base d'acqua,x
,2. il raffreddamento è garantito esclusivamente dalla presenza di olio lubrificante che riduce gli attriti ed evita surriscaldamenti,
,3. è presente un dispositivo autonomo per raffreddare il motore a base di gas refrigerante,
454,Un sistema di raffreddamento a liquido,
,1. è più efficace del sistema ad aria,x
,2. è meno efficace del sistema ad aria perché è un sistema chiuso,
,3. ha la stessa efficacia del sistema di raffreddamento ad aria,
455,Un sistema di raffreddamento a liquido,
,1. è a circuito aperto,
,2. è a circuito chiuso,x
,3. può essere sia a circuito aperto che chiuso,
456,Nel raffreddamento a liquido,
,1. il liquido circola all'interno dei cilindri,
,2. il liquido circola in serpentine esterne al blocco motore,
,3. il liquido circola nelle intercapedini del monoblocco del motore,x
457,Nel raffreddamento a liquido,
,1. il liquido circola nel sistema per gravità,
,2. il liquido è spinto da una pompa collegata direttamente all'albero motore,
,3. il liquido è spinto da una pompa collegata indirettamente all'albero motore tramite una cinghia,x
458,A motore acceso,
,1. il liquido refrigerante è sempre in circolo,x
,2. la pompa mette in circolo il liquido refrigerante solo quando si è raggiunta la temperatura di esercizio,
,"3. anche a freddo, il liquido refrigerante passa all'interno del radiatore",
459,Il passaggio del liquido refigerante all'interno del radiatore,
,1. avviene sempre con motore acceso,
,2. avviene ad una determinata temperatura all'apertura della valvola termostatica,x
,3. è gestito tramite centralina elettronica comandata dal conducente,
460,Il radiatore,
,1. serve per filtrare l'aria nel sisetma di raffreddamento ad aria,
,2. è l'elemento del sistema di raffreddamento in cui passa il liquido refrigerante all'apertura della valvola termostatica,x
,3. dissipa sempre il calore per mezzo della ventilazione forzata generata dall'elettroventola,
461,La vaschetta di espansione del sistema di raffreddamento,
,"1. evita che il liquido refrigerante, espandendosi, possa bollire",
,"2. è collocata, in genere, alla base del blocco motore",
,3. permette l'espansione del liquido all'aumento della temperatura,x
462,Il liquido antigelo,
,1. contiene additivi che abbassano la temperatura di congelamento della sola acqua,x
,2. contiene additivi che innalzano la temperatura di congelamento della sola acqua,
,3. deve essere usato solo nella stagione invernale per evitare di danneggiare il motore,
463,Gli additivi per il liquido refrigerante,
,1. servono anche per evitare la formazione di incrostazioni all'interno del circuito,x
,2. sono utilizzati solo per innalzare il punto di ebollizione dell'acqua,
,3. possono essere diluiti in acqua in qualsiasi percentuale,
464,Gli additivi per il liquido refrigerante,
,1. servono per abbassare il punto di ebollizione dell'acqua,
,2. consentono di poter circolare anche con acqua in ebollizione per un breve tratto,
,3. innalzano il punto di ebollizione dell'acqua oltre i 100 gradi,x
465,Un eccessivo riscaldamento del liquido di raffreddamento del motore,
,1. può essere dovuto ad un inconveniente dell'alternatore che non carica la batteria,
,2. può dipendere da un malfunzionamento della valvola termostatica,x
,3. dipende dalla mancanza di additivo nel liquido refrigerante,
466,Un eccessivo riscaldamento del liquido di raffreddamento del motore,
,1. può dipendere dalla condotta di guida del conducente,
,"2. consente di circolare, comunque, a velocità non superiore a 40 km/h",
,3. può essere causata dal radiatore intasato all'interno,x
467,In caso di eccessivo surriscaldamento del liquido di raffreddamento,
,1. è bene fermarsi e togliere immediatamente il tappo dal radiatore o dal vaso di espansione per facilitare il raffreddamento del liquido,
,2. è pericoloso togliere immediatamente il tappo dal radiatore o dal vaso di espansione,x
,3. è bene fermarsi ed aggiungere immediatamente l'additivo nel vaso di espansione,
468,Un eccessivo riscaldamento del liquido di raffreddamento del motore,
,1. può essere dovuta a mancanza di olio lubrificante,x
,2. può dipendere dal sistema di ventilazione dell'abitacolo inefficiente,
,3. ha come principale effetto quello di aumentare i consumi di carburante,
469,Il liquido antigelo,
,1. è normalmente costituito da acqua distillata pura,
,2. nella stagione invernale può essere sostituto da alcol etilico che ha più basso punto di congelamento,
,3. deve avere un'alta temperatura di ebollizione (>100 gradi) ed un bassa temperatura di congelamento (< 0 gradi),x
470,L'impianto di raffreddamento a liquido,
,"1. deve essere periodicamente manutenuto, verificando, tra l'altro l'efficienza della cinghia del ventilatore e della pompa dell'acqua",x
,2. non necessita di alcuna manutenzione e controllo in quanto è un circuito chiuso,
,"3. richiede, in ogni caso, la sostituzione del liquido refrigerante ogni 15000 km",
471,Peridocamente è necessario verificare il livello del liquido refrigerante,
,1. tramite l'asta graduata sul blocco motore,
,2. nella vaschetta di espansione o nel radiatore,x
,3. tramite il termometro posto sul cruscotto,
472,Nel servizio taxi,
,1. è consentito prelevare utenza al di fuori dell'area comunale nel caso si tratti di viaggio di ritorno,
,2. non è consentito prelevare utenza al di fuori dell'area comunale per la quale è stata rilasciata la licenza,x
,3. è consentito prelevare utenza al di fuori dell'area comunale previo rilascio di apposita autorizzazione rilasciata dalla motorizzazione civile da allegare alla carta di circolazione,
473,La composizione della tariffa per il servizio taxi e noleggio,
,1. è la stessa nell'ambito dell'area comunale per la quale è stato rilasciato il titolo autorizzativo,
,2. si differenzia solo per la presenza del tassametro sul taxi,
,3. è basata su parametri diversi tra taxi ed ncc,x
474,Nel servizio di noleggio da rimessa con conducente,
,1. la prestazione del servizio è obbligatoria all'interno del comune presso cui è situata la rimessa,
,2. la prestazione del servizio non è obbligatoria,x
,3. la prestazione del servizio può essere effettuata solo entro l'ambito provinciale del comune che ha rilasciato l'autorizzazione,
475,Nel servizio di noleggio da rimessa con conducente,
,1. la prestazione del servizio può essere effettuata senza limti territoriali,x
,2. la prestazione del servizio può essere effettata solo all'interno della regione presso cui il conducente ha effettuato l'esame per l'iscrizione al ruolo,
,3. la prestazione del servizio è obbligatoria,
476,La pubblicità non luminosa sui veicoli adibiti a servizio taxi,
,1. non è consentita,
,"2. può essere applicata ovunque, purchè resti visibile almeno il 30% della colorazione fondamentale bianca",
,3. può essere realizzata con un pannello bifacciale rettangolare applicato sull'abitacolo e in posizione parallela al senso di marcia,x
477,La pubblicità non luminosa sui veicoli adibiti a servizio taxi,
,1. può essere realizzata mediante pannello rettangolare bifacciale posto sull'abitacolo in posizione trasversale rispetto al senso di marcia,
,2. può essere realizzata con pellicole rifrangenti applicate su tutte le superfici vetrate eccetto il parabrezza,
,3. può essere realizzata tramite l'applicazione di pellicol sulle superfici del veicolo eccetto quelle vetrate,x
478,La pubblicità sui veicoli adibiti a servizio taxi,
,"1. può essere realizzata con pannelli a messaggio variabile, purchè non luminosi",
,2. può essere realizzata con pellicole rifrangenti di almeno 5 mq applicate sulle superfici vetrate,
,3. non può essere realizzata con pannelli a messaggio variabile,x
479,Il servizio taxi si differenzia dal servizio ncc,
,1. unicamente per la colorazione dei veicoli e per le iscrizioni applicate,
,2. anche per l'utenza cui il servizio è rivolto,x
,3. solo per la diversa tipologia di tariffa applicata,
480,Un'autovettura appartiene alla categoria internazionale,
,1. m1,x
,2. l2,
,3. a1,
481,I consumi elevati possono dipendere,
,1. da iniettori inefficienti,x
,2. dalla percorrenza di lunghi tratti in rettilineo in piano ed a velocità costante,
,3. dalla insufficiente carica della batteria,
482,Al fine di individuare i guasti il conducente deve,
,1. consultare la carta di circolazione dove sono riportati i dati tecnici del veicolo,
,2. conoscere le spie ed il funzionamento delle strumentazioni di bordo,x
,3. effettuare la manutenzione preventiva,
483,Una frenatura squilibrata su un asse può dipendere da,
,1. eccessiva forza esercitata sul pedale del freno,
,2. insufficiente depressione nel servofreno,
,3. usura anomala dei ferodi di una delle due ruote,x
484,Una frenatura non efficiente (spazi di frenatura eccessivi) può dipendere,
,1. da perdita di olio nell'impianto frenante,x
,2. dal cambio automatico,
,3. dalla larghezza degi pneumatici,
485,Le operazioni di manutenzione programmata,
,1. sono indicate sulla carta di circolazione,
,"2. sono riportate in un ""allegato tecnico"" rilasciato dal costruttore da tenere a bordo ed esibire agli organi di polizia",
,3. sono individuate nel manuale di uso e manutenzione della casa costruttrice del veicolo,x
486,Gli interventi di manutenzione programmata,
,"1. sono attestati, per eventuali controlli su strada, sul manuale d'uso e manutenzione",
,2. devono essere effettuati per garantire l'efficienza del veicolo e per non compromettere la sicurezza della circolazione,x
,3. devono essere effettuati obbligatoriamente in occasione della revsione annuale per i taxi ed ncc,
487,Rientrano tra gli interventi di manutenzione programmata prescritta dal costruttore,
,1. la sostituzione dei fusibili,
,2. il sostituzione dell'olio motore e del relativo filtro,x
,3. la sostituzione delle lampadine bruciate,
488,L'esito della revisione annuale per taxi ed ncc,
,1. è attestato sul libretto di garanzia del veicolo,
,2. è riportato sul certificato di proprietà,
,3. è annotato sulla carta di circolazione,x
489,La periodicità della revisione ex art.80 del cds per taxi ed ncc è,
,1. biennale,
,2. quadriennale,
,3. è annuale,x
490,Sulla carta di circolazione,
,1. è indicata la prescritta pressione di gonfiaggio degli pneumatici,
,"2. sono indicati, tra l'altro, il numero di posti e la massa complessiva del veicolo",x
,3. è indicato il volume ammesso per il carico dei bagagli,
491,Un forte abbassamento del veicolo nella parte anteriore o laterale,
,1. può dipendere dalla rottura delle fasce elastiche di tenuta nei cilindri,
,"2. comporta solo un minor confort di marcia, ma non influisce sulla tenuta di strada",
,3. può essere conseguenza di balestre o molle elicoidali daneggiate,x
492,Gli ammortizzatori scarichi,
,1. non influiscono sulla stabilità del veicolo,
,"2. aumentano, in caso di pioggia, il pericolo di acquaplaning",x
,3. determinano un abbassamento del baricentro del veicolo e quindi migliore stabilità in curva,
493,Gli ammortizzatori,
,1. hanno funzionamento di tipo esclusivamente meccanico,
,"2. se inefficienti, comportano un aumento dello spazio di frenatura",x
,"3. se scarichi possono essere sostituiti, generalmente, con gli utensili in dotazione al veicolo",
494,Gli ammotizzatori idraulici,
,1. alle basse temperature richiedono l'uso di additivi per mgliorarne l'efficienza,
,2. possono presentare perdite dai paraoli deteriorati e danneggiare altri dispositivi e componenti,x
,3. non richiedono alcun tipo di controllo o manutenzione,
495,L'inefficienza degli ammortizzatori,
,1. è segnalata da specifica spia presente sul cruscotto,
,2. è verificabile tramite manometro per il controllo della pressione,
,3. aumenta il pericolo di sbandamento nella percorrenza di una curva,x
496,Uno stile di guida volto a contenere i consumi di carburante,
,1. riduce anche l'inquinamento atmosferico,x
,2. riduce solo i costi di esercizio dell'impresa,
,3. migliora solo il confort dei passeggeri,
497,Il massimo rendimento di un veicolo con motore alternativo si ha,
,1. quando il regime di giri non supera più del 20% quello minimo indicato dal costruttore,
,2. quando il motore ruota ad un numero di giri corrispondente alla potenza massima,
,3. quando il motore ruota ad un numero di giri corrispondente alla coppia massima,x
498,"In termini di rendimento, il carburante consumato",
,1. si trasforma tutto in forza motrice alle ruote,
,2. si disperde in parte per gli attriti interni del motore e della trasmissione,x
,3. non viene disperso come calore all'esterno grazie all'impianto di raffreddamento,
499,Il rendimento globale di un veicolo con motore alternativo con cilindri e pistoni,
,1. è circa l'80% dell'energia contenuta nel combustibile,
,2. non dipende dallo stato di efficienza del veicolo,
,3. è circa un quarto del carburante consumato,x
500,Per migliorare il rendimento e ridurre i consumi,
,1. è opportuno variare continuamente il regime di giri del motore tramite il pedale dell'acceleratore,
,2. è preferibile fare brusche accelerate e sfruttare l'inerzia per l'avanzamento del veicolo in rettilineo,
,3. è preferibile adottare un regime di giri costante con la marcia più alta per quanto compatibile con le condizioni della strada,x
501,"Un motore ""elastico""",
,"1. ha un ridotto ""campo di stabilità"" ed ha la caratteristica di avere coppia elevata ad alto numero di giri",
,"2. ha un ampio ""campo di stabilità"" ed ha la caratteristica di avere coppia elevata a bassi regimi di giri",x
,3. raggiunge la coppia massima in corrispondenza del regime di massima potenza,
502,Per ridurre il consumo di carburante e l'inquinamento atmosferico,
,1. occorre aumentare la velocità per diminuire il tempo di percorrenza,
,2. circolare sempre alla velocità consigliata dalla segnaletica stradale,
